State,Web.Group,Measure,Val,Rate,Date
Arkansas,Federal,Residents.Completed,1728,0.533333333,8/29/2021
Arkansas,Federal,Residents.Confirmed,951,0.293518519,8/29/2021
Arkansas,Federal,Residents.Deaths,2,6.17E-04,8/29/2021
Arkansas,Federal,Residents.Tested,2982,0.92037037,8/29/2021
Arkansas,Federal,Staff.Active,25,,8/29/2021
Arkansas,Federal,Staff.Completed,224,,8/29/2021
Arkansas,Federal,Staff.Deaths,0,,8/29/2021
Arkansas,Federal,Residents.Active,0,0,9/5/2021
Arkansas,Federal,Residents.Completed,1775,0.547839506,9/5/2021
Arkansas,Federal,Residents.Confirmed,950,0.293209877,9/5/2021
Arkansas,Federal,Residents.Deaths,2,6.17E-04,9/5/2021
Arkansas,Federal,Residents.Tested,2983,0.920679012,9/5/2021
Arkansas,Federal,Staff.Active,27,,9/5/2021
Arkansas,Federal,Staff.Completed,226,,9/5/2021
Arkansas,Federal,Staff.Deaths,0,,9/5/2021
Arkansas,Federal,Residents.Active,0,0,9/12/2021
Arkansas,Federal,Residents.Completed,1811,0.558950617,9/12/2021
Arkansas,Federal,Residents.Confirmed,945,0.291666667,9/12/2021
Arkansas,Federal,Residents.Deaths,2,6.17E-04,9/12/2021
Arkansas,Federal,Residents.Tested,2989,0.922530864,9/12/2021
Arkansas,Federal,Staff.Active,27,,9/12/2021
Arkansas,Federal,Staff.Completed,230,,9/12/2021
Arkansas,Federal,Staff.Deaths,0,,9/12/2021
California,Federal,Residents.Active,17,0.001243054,3/29/2020
California,Federal,Residents.Deaths,0,0,3/29/2020
California,Federal,Staff.Active,2,,3/29/2020
California,Federal,Staff.Deaths,0,,3/29/2020
California,ICE,Residents.Confirmed,1,0.002898551,3/29/2020
California,Juvenile,Staff.Confirmed,1,,3/29/2020
California,Federal,Residents.Active,46,0.003363557,4/5/2020
California,Federal,Residents.Deaths,0,0,4/5/2020
California,Federal,Staff.Active,7,,4/5/2020
California,Federal,Staff.Deaths,0,,4/5/2020
California,ICE,Residents.Confirmed,10,0.028985507,4/5/2020
California,Juvenile,Residents.Confirmed,0,0,4/5/2020
California,Juvenile,Residents.Deaths,0,0,4/5/2020
California,Juvenile,Staff.Confirmed,1,,4/5/2020
California,Federal,Residents.Active,101,0.0073852,4/12/2020
California,Federal,Residents.Deaths,2,1.46E-04,4/12/2020
California,Federal,Staff.Active,3,,4/12/2020
California,Federal,Staff.Deaths,0,,4/12/2020
California,ICE,Residents.Confirmed,18,0.052173913,4/12/2020
California,ICE,Staff.Confirmed,5,,4/12/2020
California,Juvenile,Residents.Confirmed,0,0,4/12/2020
California,Juvenile,Residents.Deaths,0,0,4/12/2020
California,Juvenile,Staff.Confirmed,2,,4/12/2020
California,Federal,Residents.Active,141,0.010310032,4/19/2020
California,Federal,Residents.Deaths,3,2.19E-04,4/19/2020
California,Federal,Staff.Active,21,,4/19/2020
California,Federal,Staff.Deaths,0,,4/19/2020
California,ICE,Residents.Confirmed,57,0.165217391,4/19/2020
California,ICE,Staff.Confirmed,8,,4/19/2020
California,Juvenile,Residents.Confirmed,0,0,4/19/2020
California,Juvenile,Residents.Deaths,0,0,4/19/2020
California,Juvenile,Staff.Confirmed,4,,4/19/2020
California,Federal,Residents.Active,665,0.048625329,4/26/2020
California,Federal,Residents.Deaths,5,3.66E-04,4/26/2020
California,Federal,Staff.Active,25,,4/26/2020
California,Federal,Staff.Deaths,0,,4/26/2020
California,ICE,Residents.Confirmed,105,0.304347826,4/26/2020
California,ICE,Staff.Confirmed,10,,4/26/2020
California,Juvenile,Residents.Confirmed,0,0,4/26/2020
California,Juvenile,Residents.Deaths,0,0,4/26/2020
California,Juvenile,Staff.Confirmed,4,,4/26/2020
California,Federal,Residents.Active,1544,0.112898508,5/3/2020
California,Federal,Residents.Deaths,6,4.39E-04,5/3/2020
California,Federal,Staff.Active,27,,5/3/2020
California,Federal,Staff.Deaths,0,,5/3/2020
California,ICE,Residents.Confirmed,167,0.484057971,5/3/2020
California,ICE,Residents.Deaths,1,0.002898551,5/3/2020
California,ICE,Staff.Confirmed,11,,5/3/2020
California,Juvenile,Residents.Confirmed,0,0,5/3/2020
California,Juvenile,Residents.Deaths,0,0,5/3/2020
California,Juvenile,Staff.Confirmed,3,,5/3/2020
California,Federal,Residents.Active,1584,0.11582334,5/10/2020
California,Federal,Residents.Deaths,8,5.85E-04,5/10/2020
California,Federal,Staff.Active,30,,5/10/2020
California,Federal,Staff.Deaths,0,,5/10/2020
California,ICE,Residents.Confirmed,149,0.431884058,5/10/2020
California,ICE,Residents.Deaths,1,0.002898551,5/10/2020
California,ICE,Staff.Confirmed,12,,5/10/2020
California,Juvenile,Residents.Confirmed,0,0,5/10/2020
California,Juvenile,Residents.Deaths,0,0,5/10/2020
California,Juvenile,Staff.Confirmed,3,,5/10/2020
California,Federal,Residents.Active,1006,0.07355952,5/17/2020
California,Federal,Residents.Deaths,8,5.85E-04,5/17/2020
California,Federal,Staff.Active,31,,5/17/2020
California,Federal,Staff.Deaths,0,,5/17/2020
California,ICE,Residents.Confirmed,155,0.449275362,5/17/2020
California,ICE,Residents.Deaths,1,0.002898551,5/17/2020
California,ICE,Staff.Confirmed,12,,5/17/2020
California,Juvenile,Residents.Confirmed,0,0,5/17/2020
California,Juvenile,Residents.Deaths,0,0,5/17/2020
California,Juvenile,Staff.Confirmed,3,,5/17/2020
California,Federal,Residents.Active,97,0.007092717,5/24/2020
California,Federal,Residents.Deaths,11,8.04E-04,5/24/2020
California,Federal,Staff.Active,16,,5/24/2020
California,Federal,Staff.Deaths,0,,5/24/2020
California,ICE,Residents.Confirmed,159,0.2544,5/24/2020
California,ICE,Residents.Deaths,1,0.002898551,5/24/2020
California,ICE,Staff.Confirmed,12,,5/24/2020
California,Juvenile,Residents.Confirmed,0,0,5/24/2020
California,Juvenile,Residents.Deaths,0,0,5/24/2020
California,Juvenile,Staff.Confirmed,3,,5/24/2020
California,Federal,Residents.Active,51,0.003729161,5/31/2020
California,Federal,Residents.Deaths,11,8.04E-04,5/31/2020
California,Federal,Staff.Active,12,,5/31/2020
California,Federal,Staff.Deaths,0,,5/31/2020
California,ICE,Residents.Active,25,,5/31/2020
California,ICE,Residents.Confirmed,165,,5/31/2020
California,ICE,Residents.Deaths,1,,5/31/2020
California,ICE,Staff.Confirmed,12,,5/31/2020
California,Juvenile,Residents.Confirmed,0,0,5/31/2020
California,Juvenile,Residents.Deaths,0,0,5/31/2020
California,Juvenile,Staff.Confirmed,3,,5/31/2020
California,Federal,Residents.Active,46,0.003363557,6/7/2020
California,Federal,Residents.Confirmed,802,0.058642878,6/7/2020
California,Federal,Residents.Deaths,11,8.04E-04,6/7/2020
California,Federal,Residents.Tested,1622,0.11860193,6/7/2020
California,Federal,Staff.Active,15,,6/7/2020
California,Federal,Staff.Deaths,0,,6/7/2020
California,ICE,Residents.Active,17,,6/7/2020
California,ICE,Residents.Confirmed,170,,6/7/2020
California,ICE,Residents.Deaths,1,0.002898551,6/7/2020
California,ICE,Staff.Confirmed,12,,6/7/2020
California,Juvenile,Residents.Confirmed,0,0,6/7/2020
California,Juvenile,Residents.Deaths,0,0,6/7/2020
California,Juvenile,Staff.Confirmed,4,,6/7/2020
California,Federal,Residents.Active,23,0.001681778,6/14/2020
California,Federal,Residents.Confirmed,800,0.058496636,6/14/2020
California,Federal,Residents.Deaths,11,8.04E-04,6/14/2020
California,Federal,Residents.Tested,1729,0.126425856,6/14/2020
California,Federal,Staff.Active,12,,6/14/2020
California,Federal,Staff.Deaths,0,,6/14/2020
California,ICE,Residents.Active,14,,6/14/2020
California,ICE,Residents.Confirmed,173,,6/14/2020
California,ICE,Residents.Deaths,1,0.002898551,6/14/2020
California,ICE,Staff.Confirmed,12,,6/14/2020
California,Juvenile,Residents.Confirmed,0,0,6/14/2020
California,Juvenile,Residents.Deaths,0,0,6/14/2020
California,Juvenile,Staff.Confirmed,5,,6/14/2020
California,Federal,Residents.Active,23,0.001681778,6/21/2020
California,Federal,Residents.Confirmed,805,0.05886224,6/21/2020
California,Federal,Residents.Deaths,12,8.77E-04,6/21/2020
California,Federal,Residents.Tested,2276,0.166422931,6/21/2020
California,Federal,Staff.Active,14,,6/21/2020
California,Federal,Staff.Deaths,0,,6/21/2020
California,ICE,Residents.Active,14,,6/21/2020
California,ICE,Residents.Confirmed,179,,6/21/2020
California,ICE,Residents.Deaths,1,0.002898551,6/21/2020
California,ICE,Staff.Confirmed,12,,6/21/2020
California,Juvenile,Residents.Confirmed,0,0,6/21/2020
California,Juvenile,Residents.Deaths,0,0,6/21/2020
California,Juvenile,Staff.Confirmed,6,,6/21/2020
California,Federal,Residents.Active,20,0.001462416,6/28/2020
California,Federal,Residents.Confirmed,810,0.059227844,6/28/2020
California,Federal,Residents.Deaths,12,8.77E-04,6/28/2020
California,Federal,Residents.Tested,2670,0.195232524,6/28/2020
California,Federal,Staff.Active,9,,6/28/2020
California,Federal,Staff.Deaths,0,,6/28/2020
California,ICE,Residents.Active,11,,6/28/2020
California,ICE,Residents.Confirmed,180,,6/28/2020
California,ICE,Residents.Deaths,1,0.002898551,6/28/2020
California,ICE,Staff.Confirmed,12,,6/28/2020
California,Juvenile,Staff.Confirmed,7,,6/28/2020
California,Federal,Residents.Active,37,0.002705469,7/5/2020
California,Federal,Residents.Confirmed,832,0.060836502,7/5/2020
California,Federal,Residents.Deaths,12,8.77E-04,7/5/2020
California,Federal,Residents.Tested,2852,0.208540509,7/5/2020
California,Federal,Staff.Active,17,,7/5/2020
California,Federal,Staff.Deaths,0,,7/5/2020
California,ICE,Residents.Active,16,0.014760148,7/5/2020
California,ICE,Residents.Confirmed,186,0.171586716,7/5/2020
California,ICE,Residents.Deaths,1,0.002898551,7/5/2020
California,ICE,Staff.Confirmed,12,,7/5/2020
California,Juvenile,Staff.Confirmed,8,,7/5/2020
California,Federal,Residents.Active,126,0.00921322,7/12/2020
California,Federal,Residents.Confirmed,849,0.062079555,7/12/2020
California,Federal,Residents.Deaths,12,8.77E-04,7/12/2020
California,Federal,Residents.Tested,3165,0.231427318,7/12/2020
California,Federal,Staff.Active,24,,7/12/2020
California,Federal,Staff.Deaths,0,,7/12/2020
California,ICE,Residents.Active,16,0.014760148,7/12/2020
California,ICE,Residents.Confirmed,186,0.171586716,7/12/2020
California,ICE,Residents.Deaths,1,0.002898551,7/12/2020
California,ICE,Staff.Confirmed,12,,7/12/2020
California,Juvenile,Staff.Confirmed,10,,7/12/2020
California,Federal,Residents.Active,132,0.009651945,7/19/2020
California,Federal,Residents.Confirmed,865,0.063249488,7/19/2020
California,Federal,Residents.Deaths,12,8.77E-04,7/19/2020
California,Federal,Residents.Tested,3074,0.224773326,7/19/2020
California,Federal,Staff.Active,30,,7/19/2020
California,Federal,Staff.Deaths,0,,7/19/2020
California,ICE,Residents.Active,7,0.006457565,7/19/2020
California,ICE,Residents.Confirmed,183,0.168819188,7/19/2020
California,ICE,Residents.Deaths,1,9.23E-04,7/19/2020
California,ICE,Staff.Confirmed,12,,7/19/2020
California,Juvenile,Staff.Confirmed,11,,7/19/2020
California,Federal,Residents.Active,170,0.012430535,7/26/2020
California,Federal,Residents.Confirmed,864,0.063176367,7/26/2020
California,Federal,Residents.Deaths,12,8.77E-04,7/26/2020
California,Federal,Residents.Tested,3180,0.23252413,7/26/2020
California,Federal,Staff.Active,33,,7/26/2020
California,Federal,Staff.Deaths,0,,7/26/2020
California,ICE,Residents.Active,5,0.004612546,7/26/2020
California,ICE,Residents.Confirmed,179,0.165129151,7/26/2020
California,ICE,Residents.Deaths,1,9.23E-04,7/26/2020
California,ICE,Staff.Confirmed,12,,7/26/2020
California,Juvenile,Staff.Confirmed,13,,7/26/2020
California,Federal,Residents.Active,111,0.008116408,8/2/2020
California,Federal,Residents.Confirmed,860,0.062883884,8/2/2020
California,Federal,Residents.Deaths,12,8.77E-04,8/2/2020
California,Federal,Residents.Tested,3211,0.234790875,8/2/2020
California,Federal,Staff.Active,35,,8/2/2020
California,Federal,Staff.Deaths,0,,8/2/2020
California,ICE,Residents.Active,12,0.011070111,8/2/2020
California,ICE,Residents.Confirmed,188,0.173431734,8/2/2020
California,ICE,Residents.Deaths,1,9.23E-04,8/2/2020
California,ICE,Staff.Confirmed,12,,8/2/2020
California,Juvenile,Staff.Confirmed,15,,8/2/2020
California,Federal,Residents.Active,148,0.010821878,8/9/2020
California,Federal,Residents.Confirmed,854,0.062445159,8/9/2020
California,Federal,Residents.Deaths,12,8.77E-04,8/9/2020
California,Federal,Residents.Tested,3265,0.238739397,8/9/2020
California,Federal,Staff.Active,31,,8/9/2020
California,Federal,Staff.Deaths,0,,8/9/2020
California,ICE,Residents.Active,19,0.017527675,8/9/2020
California,ICE,Residents.Confirmed,196,0.180811808,8/9/2020
California,ICE,Residents.Deaths,1,9.23E-04,8/9/2020
California,ICE,Staff.Confirmed,11,,8/9/2020
California,Juvenile,Staff.Confirmed,16,,8/9/2020
California,Federal,Residents.Active,62,0.004533489,8/16/2020
California,Federal,Residents.Confirmed,891,0.065150629,8/16/2020
California,Federal,Residents.Deaths,12,8.77E-04,8/16/2020
California,Federal,Residents.Tested,3393,0.248098859,8/16/2020
California,Federal,Staff.Active,29,,8/16/2020
California,Federal,Staff.Deaths,0,,8/16/2020
California,ICE,Residents.Active,57,0.052583026,8/16/2020
California,ICE,Residents.Confirmed,237,0.218634686,8/16/2020
California,ICE,Residents.Deaths,1,9.23E-04,8/16/2020
California,ICE,Staff.Confirmed,11,,8/16/2020
California,Juvenile,Staff.Confirmed,19,,8/16/2020
California,Federal,Residents.Active,74,0.005410939,8/23/2020
California,Federal,Residents.Confirmed,930,0.06800234,8/23/2020
California,Federal,Residents.Deaths,12,8.77E-04,8/23/2020
California,Federal,Residents.Tested,3504,0.256215268,8/23/2020
California,Federal,Staff.Active,31,,8/23/2020
California,Federal,Staff.Deaths,0,,8/23/2020
California,ICE,Residents.Active,59,0.054428044,8/23/2020
California,ICE,Residents.Confirmed,242,0.223247232,8/23/2020
California,ICE,Residents.Deaths,1,9.23E-04,8/23/2020
California,ICE,Staff.Confirmed,11,,8/23/2020
California,Juvenile,Residents.Confirmed,0,,8/23/2020
California,Juvenile,Residents.Deaths,0,,8/23/2020
California,Juvenile,Staff.Confirmed,22,,8/23/2020
California,Federal,Residents.Active,160,0.011699327,8/30/2020
California,Federal,Residents.Confirmed,1045,0.076411231,8/30/2020
California,Federal,Residents.Deaths,12,8.77E-04,8/30/2020
California,Federal,Residents.Tested,3805,0.278224627,8/30/2020
California,Federal,Staff.Active,30,,8/30/2020
California,Federal,Staff.Deaths,0,,8/30/2020
California,ICE,Residents.Active,56,0.051660517,8/30/2020
California,ICE,Residents.Confirmed,242,0.223247232,8/30/2020
California,ICE,Residents.Deaths,1,9.23E-04,8/30/2020
California,ICE,Staff.Confirmed,11,,8/30/2020
California,Juvenile,Staff.Confirmed,22,,8/30/2020
California,Federal,Residents.Active,235,0.017183387,9/6/2020
California,Federal,Residents.Confirmed,1217,0.088988008,9/6/2020
California,Federal,Residents.Deaths,12,8.77E-04,9/6/2020
California,Federal,Residents.Tested,3969,0.290216438,9/6/2020
California,Federal,Staff.Active,36,,9/6/2020
California,Federal,Staff.Deaths,0,,9/6/2020
California,ICE,Residents.Active,55,0.050738007,9/6/2020
California,ICE,Residents.Confirmed,243,0.224169742,9/6/2020
California,ICE,Residents.Deaths,1,9.23E-04,9/6/2020
California,ICE,Staff.Confirmed,11,,9/6/2020
California,Juvenile,Staff.Confirmed,24,,9/6/2020
California,Federal,Residents.Active,223,0.016305937,9/13/2020
California,Federal,Residents.Confirmed,1881,0.137540216,9/13/2020
California,Federal,Residents.Deaths,12,8.77E-04,9/13/2020
California,Federal,Residents.Tested,4232,0.309447207,9/13/2020
California,Federal,Staff.Active,28,,9/13/2020
California,Federal,Staff.Deaths,0,,9/13/2020
California,ICE,Residents.Active,11,0.009450172,9/13/2020
California,ICE,Residents.Confirmed,253,0.217353952,9/13/2020
California,ICE,Residents.Deaths,1,8.59E-04,9/13/2020
California,ICE,Staff.Confirmed,11,,9/13/2020
California,Juvenile,Staff.Confirmed,27,,9/13/2020
California,Federal,Residents.Active,190,0.013892951,9/20/2020
California,Federal,Residents.Confirmed,1921,0.140465048,9/20/2020
California,Federal,Residents.Deaths,13,9.51E-04,9/20/2020
California,Federal,Residents.Tested,4425,0.32355952,9/20/2020
California,Federal,Staff.Active,34,,9/20/2020
California,Federal,Staff.Deaths,0,,9/20/2020
California,ICE,Residents.Active,63,0.054123711,9/20/2020
California,ICE,Residents.Confirmed,308,0.264604811,9/20/2020
California,ICE,Residents.Deaths,1,8.59E-04,9/20/2020
California,ICE,Staff.Confirmed,11,,9/20/2020
California,Juvenile,Staff.Confirmed,29,,9/20/2020
California,Federal,Residents.Active,98,0.007165838,9/27/2020
California,Federal,Residents.Confirmed,1890,0.138198304,9/27/2020
California,Federal,Residents.Deaths,13,9.51E-04,9/27/2020
California,Federal,Residents.Tested,4524,0.330798479,9/27/2020
California,Federal,Staff.Active,41,,9/27/2020
California,Federal,Staff.Deaths,0,,9/27/2020
California,ICE,Residents.Active,87,0.074742268,9/27/2020
California,ICE,Residents.Confirmed,332,0.285223368,9/27/2020
California,ICE,Residents.Deaths,1,8.59E-04,9/27/2020
California,ICE,Staff.Confirmed,11,,9/27/2020
California,Juvenile,Staff.Confirmed,28,,9/27/2020
California,Federal,Residents.Active,51,0.003729161,10/4/2020
California,Federal,Residents.Confirmed,1833,0.134030418,10/4/2020
California,Federal,Residents.Deaths,13,9.51E-04,10/4/2020
California,Federal,Residents.Tested,4651,0.34008482,10/4/2020
California,Federal,Staff.Active,44,,10/4/2020
California,Federal,Staff.Deaths,0,,10/4/2020
California,ICE,Residents.Active,153,0.131443299,10/4/2020
California,ICE,Residents.Confirmed,399,0.342783505,10/4/2020
California,ICE,Residents.Deaths,1,8.59E-04,10/4/2020
California,ICE,Staff.Confirmed,11,,10/4/2020
California,Juvenile,Staff.Confirmed,28,,10/4/2020
California,Federal,Residents.Active,55,0.004021644,10/11/2020
California,Federal,Residents.Confirmed,1842,0.134688505,10/11/2020
California,Federal,Residents.Deaths,13,9.51E-04,10/11/2020
California,Federal,Residents.Tested,4665,0.341108511,10/11/2020
California,Federal,Staff.Active,52,,10/11/2020
California,Federal,Staff.Deaths,0,,10/11/2020
California,ICE,Residents.Active,183,0.157216495,10/11/2020
California,ICE,Residents.Confirmed,433,0.371993127,10/11/2020
California,ICE,Residents.Deaths,1,8.59E-04,10/11/2020
California,ICE,Staff.Confirmed,11,,10/11/2020
California,Juvenile,Staff.Confirmed,28,,10/11/2020
California,Federal,Residents.Active,42,0.003071073,10/18/2020
California,Federal,Residents.Confirmed,1762,0.128838842,10/18/2020
California,Federal,Residents.Deaths,13,9.51E-04,10/18/2020
California,Federal,Residents.Tested,4621,0.337891196,10/18/2020
California,Federal,Staff.Active,50,,10/18/2020
California,Federal,Staff.Deaths,0,,10/18/2020
California,ICE,Residents.Active,122,0.104810997,10/18/2020
California,ICE,Residents.Confirmed,455,0.390893471,10/18/2020
California,ICE,Residents.Deaths,1,8.59E-04,10/18/2020
California,ICE,Staff.Confirmed,11,,10/18/2020
California,Juvenile,Staff.Confirmed,29,,10/18/2020
California,Federal,Residents.Active,44,0.003217315,10/25/2020
California,Federal,Residents.Confirmed,2347,0.171614507,10/25/2020
California,Federal,Residents.Deaths,16,0.001169933,10/25/2020
California,Federal,Residents.Tested,7382,0.539777713,10/25/2020
California,Federal,Staff.Active,68,,10/25/2020
California,Federal,Staff.Deaths,0,,10/25/2020
California,ICE,Residents.Active,72,0.06185567,10/25/2020
California,ICE,Residents.Confirmed,481,0.413230241,10/25/2020
California,ICE,Residents.Deaths,1,8.59E-04,10/25/2020
California,ICE,Staff.Confirmed,11,,10/25/2020
California,Juvenile,Staff.Confirmed,29,,10/25/2020
California,Federal,Residents.Active,35,0.002559228,11/1/2020
California,Federal,Residents.Confirmed,2325,0.17000585,11/1/2020
California,Federal,Residents.Deaths,16,0.001169933,11/1/2020
California,Federal,Residents.Tested,7644,0.558935361,11/1/2020
California,Federal,Staff.Active,70,,11/1/2020
California,Federal,Staff.Deaths,0,,11/1/2020
California,ICE,Residents.Active,11,0.009450172,11/1/2020
California,ICE,Residents.Confirmed,488,0.419243986,11/1/2020
California,ICE,Residents.Deaths,1,8.59E-04,11/1/2020
California,ICE,Staff.Confirmed,11,,11/1/2020
California,Juvenile,Staff.Confirmed,29,,11/1/2020
California,Federal,Residents.Active,47,0.003436677,11/8/2020
California,Federal,Residents.Confirmed,2326,0.17007897,11/8/2020
California,Federal,Residents.Deaths,16,0.001169933,11/8/2020
California,Federal,Residents.Tested,7823,0.572023984,11/8/2020
California,Federal,Staff.Active,23,,11/8/2020
California,Federal,Staff.Deaths,0,,11/8/2020
California,ICE,Residents.Active,18,0.015463918,11/8/2020
California,ICE,Residents.Confirmed,497,0.426975945,11/8/2020
California,ICE,Residents.Deaths,1,8.59E-04,11/8/2020
California,ICE,Staff.Confirmed,11,,11/8/2020
California,Juvenile,Staff.Active,5,,11/8/2020
California,Juvenile,Staff.Confirmed,32,,11/8/2020
California,Federal,Residents.Active,206,0.015062884,11/15/2020
California,Federal,Residents.Confirmed,2418,0.176806084,11/15/2020
California,Federal,Residents.Deaths,16,0.001169933,11/15/2020
California,Federal,Residents.Tested,7884,0.576484352,11/15/2020
California,Federal,Staff.Active,29,,11/15/2020
California,Federal,Staff.Deaths,0,,11/15/2020
California,ICE,Residents.Active,11,0.009450172,11/15/2020
California,ICE,Residents.Confirmed,499,0.428694158,11/15/2020
California,ICE,Residents.Deaths,1,8.59E-04,11/15/2020
California,ICE,Staff.Confirmed,11,,11/15/2020
California,Juvenile,Staff.Active,5,,11/15/2020
California,Juvenile,Staff.Confirmed,32,,11/15/2020
California,Federal,Residents.Active,343,0.025080433,11/22/2020
California,Federal,Residents.Confirmed,2609,0.190772156,11/22/2020
California,Federal,Residents.Deaths,16,0.001169933,11/22/2020
California,Federal,Residents.Tested,8058,0.589207371,11/22/2020
California,Federal,Staff.Active,50,,11/22/2020
California,Federal,Staff.Deaths,0,,11/22/2020
California,ICE,Residents.Active,2,0.001718213,11/22/2020
California,ICE,Residents.Confirmed,500,0.429553265,11/22/2020
California,ICE,Residents.Deaths,1,8.59E-04,11/22/2020
California,Juvenile,Staff.Active,11,,11/22/2020
California,Juvenile,Staff.Confirmed,38,,11/22/2020
California,Federal,Residents.Active,414,0.030272009,11/29/2020
California,Federal,Residents.Confirmed,2797,0.204518865,11/29/2020
California,Federal,Residents.Deaths,16,0.001169933,11/29/2020
California,Federal,Residents.Tested,8211,0.600394852,11/29/2020
California,Federal,Staff.Active,89,,11/29/2020
California,Federal,Staff.Deaths,0,,11/29/2020
California,ICE,Residents.Active,7,0.006013746,11/29/2020
California,ICE,Residents.Confirmed,505,0.433848797,11/29/2020
California,ICE,Residents.Deaths,1,8.59E-04,11/29/2020
California,Juvenile,Staff.Active,11,,11/29/2020
California,Juvenile,Staff.Confirmed,38,,11/29/2020
California,Federal,Residents.Active,546,0.039923954,12/6/2020
California,Federal,Residents.Confirmed,3004,0.21965487,12/6/2020
California,Federal,Residents.Deaths,16,0.001169933,12/6/2020
California,Federal,Residents.Tested,8404,0.614507166,12/6/2020
California,Federal,Staff.Active,101,,12/6/2020
California,Federal,Staff.Deaths,0,,12/6/2020
California,ICE,Residents.Active,26,0.02233677,12/6/2020
California,ICE,Residents.Confirmed,525,0.451030928,12/6/2020
California,ICE,Residents.Deaths,1,8.59E-04,12/6/2020
California,Juvenile,Staff.Active,28,,12/6/2020
California,Juvenile,Staff.Confirmed,55,,12/6/2020
California,Federal,Residents.Active,731,0.053451302,12/13/2020
California,Federal,Residents.Confirmed,3428,0.250658087,12/13/2020
California,Federal,Residents.Deaths,19,0.001389295,12/13/2020
California,Federal,Residents.Tested,8717,0.637393975,12/13/2020
California,Federal,Staff.Active,101,,12/13/2020
California,Federal,Staff.Deaths,0,,12/13/2020
California,ICE,Residents.Active,31,0.026632302,12/13/2020
California,ICE,Residents.Confirmed,532,0.457044674,12/13/2020
California,ICE,Residents.Deaths,1,8.59E-04,12/13/2020
California,Juvenile,Staff.Active,41,,12/13/2020
California,Juvenile,Staff.Confirmed,68,,12/13/2020
California,Federal,Residents.Active,948,0.069318514,12/20/2020
California,Federal,Residents.Confirmed,3815,0.278955835,12/20/2020
California,Federal,Residents.Deaths,19,0.001389295,12/20/2020
California,Federal,Residents.Tested,8979,0.656551623,12/20/2020
California,Federal,Staff.Active,115,,12/20/2020
California,Federal,Staff.Deaths,0,,12/20/2020
California,ICE,Residents.Active,31,0.026094276,12/20/2020
California,ICE,Residents.Confirmed,538,0.452861953,12/20/2020
California,ICE,Residents.Deaths,1,8.42E-04,12/20/2020
California,Juvenile,Staff.Active,52,,12/20/2020
California,Juvenile,Staff.Confirmed,79,,12/20/2020
California,Federal,Residents.Active,1027,0.075095057,12/27/2020
California,Federal,Residents.Confirmed,4181,0.305718046,12/27/2020
California,Federal,Residents.Deaths,19,0.001389295,12/27/2020
California,Federal,Residents.Tested,9303,0.680242761,12/27/2020
California,Federal,Staff.Active,129,,12/27/2020
California,Federal,Staff.Deaths,0,,12/27/2020
California,ICE,Residents.Active,16,0.013468013,12/27/2020
California,ICE,Residents.Confirmed,548,0.461279461,12/27/2020
California,ICE,Residents.Deaths,1,8.42E-04,12/27/2020
California,Juvenile,Staff.Active,67,,12/27/2020
California,Juvenile,Staff.Confirmed,94,,12/27/2020
California,Federal,Residents.Active,844,0.061713951,1/3/2021
California,Federal,Residents.Confirmed,4329,0.316539924,1/3/2021
California,Federal,Residents.Deaths,19,0.001389295,1/3/2021
California,Federal,Residents.Tested,9644,0.705176952,1/3/2021
California,Federal,Staff.Active,162,,1/3/2021
California,Federal,Staff.Deaths,1,,1/3/2021
California,ICE,Residents.Active,23,0.019360269,1/3/2021
California,ICE,Residents.Confirmed,559,0.470538721,1/3/2021
California,ICE,Residents.Deaths,1,8.42E-04,1/3/2021
California,Juvenile,Staff.Active,69,,1/3/2021
California,Juvenile,Staff.Confirmed,102,,1/3/2021
California,Federal,Residents.Active,502,0.036706639,1/10/2021
California,Federal,Residents.Confirmed,4436,0.324363849,1/10/2021
California,Federal,Residents.Deaths,19,0.001389295,1/10/2021
California,Federal,Residents.Tested,9726,0.711172858,1/10/2021
California,Federal,Staff.Active,178,,1/10/2021
California,Federal,Staff.Deaths,1,,1/10/2021
California,ICE,Residents.Active,25,0.021043771,1/10/2021
California,ICE,Residents.Confirmed,566,0.476430976,1/10/2021
California,ICE,Residents.Deaths,1,8.42E-04,1/10/2021
California,Juvenile,Staff.Active,40,,1/10/2021
California,Juvenile,Staff.Confirmed,107,,1/10/2021
California,Federal,Residents.Active,334,0.024422346,1/17/2021
California,Federal,Residents.Confirmed,4473,0.327069319,1/17/2021
California,Federal,Residents.Deaths,20,0.001462416,1/17/2021
California,Federal,Residents.Tested,9764,0.713951448,1/17/2021
California,Federal,Staff.Active,177,,1/17/2021
California,Federal,Staff.Deaths,1,,1/17/2021
California,ICE,Residents.Active,18,0.015151515,1/17/2021
California,ICE,Residents.Confirmed,569,0.478956229,1/17/2021
California,ICE,Residents.Deaths,1,8.42E-04,1/17/2021
California,Juvenile,Staff.Active,33,,1/17/2021
California,Juvenile,Staff.Confirmed,109,,1/17/2021
California,Federal,Residents.Active,232,0.016964025,1/24/2021
California,Federal,Residents.Confirmed,4473,0.327069319,1/24/2021
California,Federal,Residents.Deaths,20,0.001462416,1/24/2021
California,Federal,Residents.Tested,9918,0.72521205,1/24/2021
California,Federal,Staff.Active,116,,1/24/2021
California,Federal,Staff.Deaths,1,,1/24/2021
